,IDpol,Year,Damage,Fire,Other,Theft,TPL,Windscreen
35697,90172145.102a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35698,90172149.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35699,90172191.100a,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35700,90172232.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35701,90172253.100c,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
35702,90172279.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35703,90172287.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35704,90172389.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35705,90172396.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35706,90172399.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35707,90172426.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35708,90172474.101b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35709,90172474.101c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35710,90172501.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35711,90172514.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35712,90172524.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35713,90172568.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35714,90172587.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35715,90172609.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35716,90172660.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35717,90172664.100a,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35718,90172696.100c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35719,90172734.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35720,90172747.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35721,90172765.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35722,90172778.100b,2004.0,1.0,0.0,0.0,0.0,1.0,0.0
35723,90172791.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35724,90172827.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35725,90172859.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35726,90172878.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35727,90172880.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35728,90172908.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35729,90172937.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35730,90172960.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35731,90172964.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35732,90172992.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35733,90173008.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35734,90173038.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35735,90173057.101a,2004.0,0.0,1.0,0.0,0.0,0.0,1.0
35736,90173061.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35737,90173086.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35738,90173099.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35739,90173104.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35740,90173156.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35741,90173758.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35742,90173829.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35743,90173834.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35744,90173850.100b,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35745,90173863.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35746,90173865.100b,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35747,90173868.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35748,90173902.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35749,90173902.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35750,90173949.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35751,90173968.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35752,90173968.103a,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
35753,90173976.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35754,90173980.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35755,90173993.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35756,90174004.100c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35757,90174038.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35758,90174075.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35759,90174079.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35760,90174083.100d,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35761,90174085.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35762,90174098.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35763,90174110.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35764,90174119.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35765,90174165.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35766,90174200.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35767,90174213.101b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35768,90174235.100a,2004.0,1.0,0.0,0.0,0.0,1.0,1.0
35769,90174238.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35770,90174285.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35771,90174312.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35772,90174312.101c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35773,90174445.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35774,90174542.100b,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35775,90175567.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35776,90175758.100d,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35777,90175828.101a,2004.0,1.0,0.0,0.0,0.0,0.0,1.0
35778,90175856.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35779,90175858.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35780,90175863.100a,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35781,90175869.100b,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
35782,90175869.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35783,90175920.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35784,90175930.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35785,90175960.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35786,90175965.101b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35787,90175972.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35788,90175994.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35789,90176003.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35790,90176012.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35791,90176029.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35792,90176037.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35793,90176047.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35794,90176084.100e,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35795,90176104.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35796,90176156.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35797,90176168.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35798,90176191.100a,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35799,90176194.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35800,90176196.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35801,90176212.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35802,90176212.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35803,90176219.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35804,90176227.100a,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35805,90176230.100d,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35806,90176241.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35807,90176259.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35808,90176285.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35809,90176292.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35810,90176293.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35811,90176295.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35812,90176330.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35813,90176331.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35814,90176345.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35815,90176355.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35816,90176366.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35817,90176399.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35818,90176405.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35819,90176409.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35820,90176470.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35821,90176478.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35822,90176487.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35823,90176564.101a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35824,90176680.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35825,90176726.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35826,90176799.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35827,90177754.101b,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35828,90177803.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35829,90177809.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35830,90177813.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35831,90177817.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35832,90177820.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35833,90177822.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35834,90177836.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35835,90177863.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35836,90177866.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35837,90177889.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35838,90177890.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35839,90177926.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35840,90177932.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35841,90177942.102a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35842,90177942.102b,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
35843,90177943.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35844,90177972.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35845,90177973.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35846,90177986.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35847,90178042.101a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35848,90178055.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35849,90178107.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35850,90178114.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35851,90178134.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35852,90178166.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35853,90178168.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35854,90178220.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35855,90178230.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35856,90178240.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35857,90178240.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35858,90178246.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35859,90178248.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35860,90178260.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35861,90178329.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35862,90178407.100b,2004.0,0.0,0.0,0.0,0.0,3.0,0.0
35863,90178433.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35864,90178771.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35865,90178789.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35866,90178790.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35867,90178796.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35868,90178801.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35869,90178807.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35870,90178853.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35871,90178863.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35872,90178884.101a,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35873,90178963.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35874,90178971.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35875,90178978.100c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35876,90178989.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35877,90178995.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35878,90178995.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35879,90179132.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35880,90179132.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35881,90179146.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35882,90179152.100b,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35883,90179166.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35884,90179168.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35885,90179182.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35886,90179202.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35887,90179203.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35888,90179262.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35889,90179308.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35890,90179340.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35891,90179364.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35892,90179389.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35893,90179392.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35894,90179411.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35895,90179417.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35896,90179470.100a,2004.0,1.0,0.0,0.0,0.0,0.0,1.0
35897,90179474.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35898,90179519.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35899,90179558.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35900,90179560.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35901,90179561.100a,2004.0,0.0,0.0,0.0,0.0,0.0,2.0
35902,90179561.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35903,90179575.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35904,90179591.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35905,90179602.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35906,90179654.101c,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35907,90179654.103a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35908,90179690.101a,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35909,90179698.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35910,90179718.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35911,90179726.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35912,90179756.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35913,90179785.100a,2004.0,0.0,0.0,0.0,0.0,0.0,2.0
35914,90179809.101b,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35915,90179820.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35916,90179837.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35917,90179837.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35918,90179839.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35919,90179843.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35920,90179846.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35921,90179846.102a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35922,90179876.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35923,90179877.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35924,90179906.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35925,90179910.101c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35926,90179934.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35927,90179963.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35928,90179982.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35929,90179984.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35930,90179985.100a,2004.0,1.0,0.0,0.0,0.0,1.0,0.0
35931,90179986.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35932,90180011.101b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35933,90180064.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35934,90180136.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35935,90180158.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35936,90180177.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35937,90180178.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35938,90180196.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35939,90180201.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35940,90180211.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35941,90180215.100a,2004.0,1.0,0.0,0.0,0.0,1.0,0.0
35942,90180252.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35943,90180336.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35944,90180336.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35945,90180344.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35946,90180361.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35947,90180404.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35948,90180421.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35949,90180437.101a,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35950,90180459.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35951,90180465.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35952,90180487.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35953,90180489.100a,2004.0,1.0,0.0,0.0,0.0,1.0,1.0
35954,90180501.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35955,90180507.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35956,90180512.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35957,90180522.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35958,90180522.101a,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
35959,90180537.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35960,90180574.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35961,90180604.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35962,90180626.100d,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35963,90180649.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35964,90180682.100b,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
35965,90180683.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35966,90180693.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35967,90180705.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35968,90180715.101b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35969,90180734.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35970,90180738.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35971,90180755.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35972,90180757.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35973,90180784.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
35974,90180794.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35975,90180842.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35976,90180842.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35977,90180851.100b,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35978,90180870.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35979,90180913.100b,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
35980,90180919.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35981,90180931.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35982,90180948.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35983,90180952.101b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35984,90180962.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35985,90180984.100c,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35986,90181031.101b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35987,90181117.103a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35988,90181146.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35989,90181147.100a,2004.0,1.0,0.0,0.0,0.0,1.0,0.0
35990,90181147.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35991,90181191.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35992,90181248.100b,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35993,90181275.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35994,90181299.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
35995,90181309.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
35996,90181354.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35997,90181424.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
35998,90181426.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
35999,90181426.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36000,90181427.100a,2004.0,0.0,0.0,0.0,1.0,1.0,0.0
36001,90181459.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36002,90181462.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36003,90181504.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36004,90181554.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36005,90181560.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36006,90181564.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36007,90181576.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36008,90181584.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36009,90181589.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36010,90181594.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36011,90181610.100c,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36012,90181660.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36013,90181682.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36014,90181688.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36015,90181706.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36016,90181779.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
36017,90181806.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36018,90181816.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36019,90181827.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36020,90181834.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
36021,90181845.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36022,90181854.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36023,90181863.100a,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
36024,90181870.100b,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36025,90181878.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36026,90181884.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36027,90181885.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36028,90181916.100a,2004.0,0.0,0.0,0.0,1.0,2.0,0.0
36029,90181917.100a,2004.0,0.0,0.0,1.0,0.0,0.0,0.0
36030,90181930.101a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36031,90181946.102a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36032,90182002.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36033,90182035.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36034,90182043.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36035,90182088.101a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36036,90182094.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36037,90182103.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36038,90182143.100c,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
36039,90182157.102a,2004.0,0.0,0.0,1.0,0.0,0.0,1.0
36040,90182178.100a,2004.0,0.0,0.0,0.0,1.0,0.0,0.0
36041,90182182.100a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36042,90182194.100a,2004.0,0.0,1.0,0.0,0.0,0.0,0.0
36043,90182202.100a,2004.0,0.0,0.0,0.0,0.0,2.0,0.0
36044,90182211.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36045,90182222.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36046,90182224.100a,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36047,90182234.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
36048,90182250.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36049,90182255.100c,2004.0,0.0,0.0,0.0,0.0,1.0,1.0
36050,90182266.101a,2004.0,0.0,0.0,0.0,0.0,0.0,1.0
36051,90182275.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36052,90182286.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36053,90182300.100b,2004.0,1.0,0.0,0.0,0.0,0.0,0.0
36054,90182319.100a,2004.0,0.0,0.0,0.0,0.0,1.0,0.0
